"name","lastModifiedDate","items__track__trackName","items__track__artistName","items__track__albumName","items__track__trackUri","items__episode","items__audiobook","items__localTrack","items__addedDate","description","numberOfFollowers"
"","","Bank Account","21 Savage","Issa Album","spotify:track:5eqK0tbzUPo2SoeZsov04s","null","null","null","2017-09-17","",""
"","","Met Gala (feat. Offset)","Gucci Mane","Droptopwop","spotify:track:2XaInsPPUkZRkY4uFJ3AHK","null","null","null","2017-09-17","",""
"","","BUTTERFLY EFFECT","Travis Scott","BUTTERFLY EFFECT","spotify:track:1yxgsra98r3qAtxqiGZPiX","null","null","null","2017-09-17","",""
"","","beibs in the trap","Travis Scott","Birds In The Trap Sing McKnight","spotify:track:0ESJlaM8CE1jRWaNtwSNj8","null","null","null","2017-09-17","",""
"","","Peek A Boo","Lil Yachty","Teenage Emotions","spotify:track:5hx4FpDZOnDVYlyoG3rMks","null","null","null","2017-09-17","",""
"","","Kelly Price (feat. Travis Scott)","Migos","Culture","spotify:track:204U3zjm9kkzX25Pr4Rdld","null","null","null","2017-09-17","",""
"","","Litty (feat. Tory Lanez)","Meek Mill","DC4","spotify:track:5J5PXmMdQ2nh1lZOal8KmK","null","null","null","2017-09-17","",""
"","","pick up the phone","Young Thug","Birds In The Trap Sing McKnight","spotify:track:20dP2DaMHIAmwWAbp7peSr","null","null","null","2017-09-17","",""
"","","1-800-273-8255","Logic","Everybody","spotify:track:5tz69p7tJuGPeMGwNTxYuV","null","null","null","2017-09-17","",""
"","","wonderful","Travis Scott","Birds In The Trap Sing McKnight","spotify:track:1cZlBZwnwGPtYeRIeQcoFh","null","null","null","2017-09-17","",""
"","","White Iverson","Post Malone","Stoney","spotify:track:6eT7xZZlB2mwyzJ2sUKG6w","null","null","null","2017-09-17","",""
"","","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar","DAMN.","spotify:track:6SwRhMLwNqEi6alNPVG00n","null","null","null","2017-09-17","",""
"","","through the late night","Travis Scott","Birds In The Trap Sing McKnight","spotify:track:1Ci4wASMY4xtKVMeHA6Sd5","null","null","null","2017-09-17","",""
"","","LOVE. FEAT. ZACARI.","Kendrick Lamar","DAMN.","spotify:track:6PGoSes0D9eUDeeAafB2As","null","null","null","2017-09-17","",""
"","","lose","Travis Scott","Birds In The Trap Sing McKnight","spotify:track:2AGUFka8kBWCM47h5uTlDb","null","null","null","2017-09-17","",""
"","","way back","Travis Scott","Birds In The Trap Sing McKnight","spotify:track:2Zy7XVdxyZQB8xp5xbpJdl","null","null","null","2017-09-17","",""
"","","Goldie","A$AP Rocky","Goldie","spotify:track:3VpdIi5XK2m8AaCXSVW320","null","null","null","2017-09-17","",""
"","","rockstar","Post Malone","rockstar","spotify:track:1OmcAT5Y8eg5bUPv9qJT4R","null","null","null","2017-09-17","",""
"","","Go Off (with Lil Uzi Vert, Quavo & Travis Scott)","Lil Uzi Vert","Go Off","spotify:track:53MHr9cjIlwet0mpmqNvjC","null","null","null","2017-09-17","",""
"","","Ni**as In Paris","JAY-Z","Top Five","spotify:track:2KpCpk6HjXXLb7nnXoXA5O","null","null","null","2017-09-17","",""
"","","Champions","Kanye West","Champions","spotify:track:2nBI3iWLhupR7LyAJ5GGkE","null","null","null","2017-09-17","",""
"","","FML","Kanye West","The Life Of Pablo","spotify:track:30Zcjs7pgEkmJA1lEbGSWT","null","null","null","2017-09-17","",""
"","","Famous","Kanye West","The Life Of Pablo","spotify:track:19a3JfW8BQwqHWUMbcqSx8","null","null","null","2017-09-17","",""
"","","6 Foot 7 Foot","Lil Wayne","Tha Carter IV","spotify:track:0z5ZPs57J2KERwM1tBM2GF","null","null","null","2017-09-18","",""
"","","outside","Travis Scott","Birds In The Trap Sing McKnight","spotify:track:177WEvlLsCc0FzCTWslawr","null","null","null","2017-09-18","",""
"","","coordinate","Travis Scott","Birds In The Trap Sing McKnight","spotify:track:7pas6O1LYbaeChEFQBhPFU","null","null","null","2017-09-18","",""
"","","4 AM","2 Chainz","Pretty Girls Like Trap Music","spotify:track:1nX9KhK3Fff27SnrIor2Yb","null","null","null","2017-09-18","",""
"","","guidance","Travis Scott","Birds In The Trap Sing McKnight","spotify:track:2c2csx4OTYtbkzvbSTXlGY","null","null","null","2017-09-18","",""
"","","No Problem (feat. Lil Wayne & 2 Chainz)","Chance the Rapper","Coloring Book","spotify:track:0v9Wz8o0BT8DU38R4ddjeH","null","null","null","2017-09-18","",""
"","","Wild for the Night (feat. Skrillex & Birdy Nam Nam)","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)","spotify:track:22Mme5vsZ688TMUieIHdx3","null","null","null","2017-09-19","",""
"","","Bitch, Don’t Kill My Vibe","Kendrick Lamar","good kid, m.A.A.d city","spotify:track:712uvW1Vezq8WpQi38v2L9","null","null","null","2017-09-19","",""
"","","Swimming Pools (Drank) - Extended Version","Kendrick Lamar","good kid, m.A.A.d city","spotify:track:5ujh1I7NZH5agbwf7Hp8Hc","null","null","null","2017-09-19","",""
"","","Backseat Freestyle","Kendrick Lamar","good kid, m.A.A.d city","spotify:track:3aGibUHhQyBsyumYHylw0K","null","null","null","2017-09-19","",""
"","","Till I Collapse","Eminem","The Eminem Show","spotify:track:4xkOaSrkexMciUUogZKVTS","null","null","null","2017-09-19","",""
"","","Not Afraid","Eminem","Recovery","spotify:track:7Ie9W94M7OjPoZVV216Xus","null","null","null","2017-09-19","",""
"","","Mockingbird","Eminem","Encore","spotify:track:561jH07mF1jHuk7KlaeF0s","null","null","null","2017-09-19","",""
"","","Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)","A$AP Mob","Cozy Tapes: Vol. 1 Friends -","spotify:track:59e7E2LMPZ2bhW5G6aCwX8","null","null","null","2017-09-26","",""
"","","PMW (All I Really Need) (feat. ScHoolboy Q)","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)","spotify:track:3IvVQ1qmekCQ4LRwGCyIJA","null","null","null","2017-09-27","",""
"","","1Train","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)","spotify:track:7AijU6oTPGmG64uWf63Qvc","null","null","null","2017-09-27","",""
"","","Ghetto Symphony","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)","spotify:track:7ujbNS6fmb82EcZfiDsUd5","null","null","null","2017-09-27","",""
"","","Relationship (feat. Future)","Young Thug","Beautiful Thugger Girls","spotify:track:25oOaleife6E2MIKmFkPvg","null","null","null","2017-09-27","",""
"","","Feel It","Young Thug","Beautiful Thugger Girls","spotify:track:2BAmF6QyK5IYEOp1TFmt0u","null","null","null","2017-09-27","",""
"","","You Said (feat. Quavo)","Young Thug","Beautiful Thugger Girls","spotify:track:1gUakci7HwPcImtp0i79N3","null","null","null","2017-09-27","",""
"","","Stronger","Kanye West","Graduation","spotify:track:4y6c5vMzKKM3KsMbHtjKx5","null","null","null","2017-09-27","",""
"","","All Of The Lights","Kanye West","My Beautiful Dark Twisted Fantasy","spotify:track:22L7bfCiAkJo5xGSQgmiIO","null","null","null","2017-09-27","",""
"","","BUTTERFLY EFFECT","Travis Scott","BUTTERFLY EFFECT","spotify:track:1yxgsra98r3qAtxqiGZPiX","null","null","null","2017-09-30","",""
"","","Candy Paint","Post Malone","Fast & Furious 8: The Album","spotify:track:3TzZ3QGH53BZBFbxIOhphe","null","null","null","2017-10-07","",""
"","","I Fall Apart","Post Malone","Stoney","spotify:track:4yIB1ij0pS9eiRYtSyB8XE","null","null","null","2017-10-07","",""
"","","Waves","Kanye West","The Life Of Pablo","spotify:track:3nAq2hCr1oWsIU54tS98pL","null","null","null","2017-10-08","",""
"","","Real Friends","Kanye West","The Life Of Pablo","spotify:track:66Q3fAmSX5eHamgbKa9alP","null","null","null","2017-10-08","",""
"","","All Eyes on You (feat. Chris Brown & Nicki Minaj)","Meek Mill","Dreams Worth More Than Money","spotify:track:0hy1SOTEn9ifXTzOwnCwEr","null","null","null","2017-10-08","",""
"","","R.I.C.O. (feat. Drake)","Meek Mill","Dreams Worth More Than Money","spotify:track:0Y0TOsE1q11qgbi7c5WZsG","null","null","null","2017-10-08","",""
"","","A.D.H.D","Kendrick Lamar","Section.80","spotify:track:2MYl0er3UZ1RlKwRb5LODh","null","null","null","2017-10-10","",""
"","","Versace (Remix)","Migos","Versace (feat. Drake) [Remix] - Single","spotify:track:0XGLsSU6wtfnKXiMNvQr61","null","null","null","2017-10-11","",""
"","","No Role Modelz","J. Cole","2014 Forest Hills Drive","spotify:track:62vpWI1CHwFy7tMIcSStl8","null","null","null","2017-10-15","",""
"","","Let You Down","NF","Perception","spotify:track:52okn5MNA47tk87PeZJLEL","null","null","null","2017-10-15","",""
"","","Green Lights","NF","Perception","spotify:track:0MvqSYPr5Wi62JB7VWvqwz","null","null","null","2017-10-15","",""
"","","One Hundred","NF","Perception","spotify:track:0zdycLZKxVZ3EA8Nuxo35M","null","null","null","2017-10-15","",""
"","","Remember This","NF","Perception","spotify:track:5dMKsEQSlR2ITYpScl7UMd","null","null","null","2017-10-15","",""
"","","Black Skinhead","Kanye West","Yeezus","spotify:track:722tgOgdIbNe3BEyLnejw4","null","null","null","2017-10-15","",""
"","","Blood On The Leaves","Kanye West","Yeezus","spotify:track:42GcjriRK6srwHkfbkBqVl","null","null","null","2017-10-15","",""
"","","Dark Fantasy","Kanye West","My Beautiful Dark Twisted Fantasy","spotify:track:7yNK27ZTpHew0c55VvIJgm","null","null","null","2017-10-15","",""
"","","Heartless","Kanye West","808s & Heartbreak","spotify:track:4EWCNWgDS8707fNSZ1oaA5","null","null","null","2017-10-15","",""
"","","HiiiPower","Kendrick Lamar","Section.80","spotify:track:4fVqQKbROkz8Z9FFJS7vls","null","null","null","2017-10-15","",""
"","","Hall of Fame (feat. will.i.am)","The Script","#3","spotify:track:1X1DWw2pcNZ8zSub3uhlNz","null","null","null","2017-10-25","",""
"","","Kiss Me Thru The Phone","Soulja Boy","iSouljaBoyTellem","spotify:track:2q4rjDy9WhaN3o9MvDbO21","null","null","null","2017-10-25","",""
"","","Brown Paper Bag","Migos","Culture","spotify:track:5wihevBA7MO9PNYyWyTfkh","null","null","null","2017-10-26","",""
"","","MotorSport","Migos","MotorSport","spotify:track:1YZfcVLbbJwfizR5cDOp3q","null","null","null","2017-11-04","",""
"","","Ghostface Killers (feat. Travis Scott)","21 Savage","Without Warning","spotify:track:5u6vkDnOyaf8LsteDAj2ub","null","null","null","2017-11-04","",""
"","","Ric Flair Drip (with Metro Boomin)","Offset","Without Warning","spotify:track:7sO5G9EABYOXQKNPNiE9NR","null","null","null","2017-11-04","",""
"","","Or Nah (feat. Wiz Khalifa) - Live at the Village, Los Angeles, CA","Ty Dolla $ign","Spotify Session","spotify:track:6hYdhO1BF8V03tuF8pADKP","null","null","null","2017-11-10","",""
"","","Saved (feat. E-40)","Ty Dolla $ign","Free TC","spotify:track:33S3YiDYWrKyyltj1gTDVo","null","null","null","2017-11-12","",""
"","","Black and Yellow","Wiz Khalifa","Rolling Papers","spotify:track:5A6OHHy73AR5tLxgTc98zz","null","null","null","2017-11-12","",""
"","","We Dem Boyz","Wiz Khalifa","Blacc Hollywood","spotify:track:1ULa3GfdMKs0MfRpm6xVlu","null","null","null","2017-11-12","",""
"","","Ass Drop","Wiz Khalifa","Blacc Hollywood","spotify:track:2iDjCLUOGhJtz5cPHljGVd","null","null","null","2017-11-12","",""
"","","So High (feat. Ghost Loft)","Wiz Khalifa","Blacc Hollywood","spotify:track:0odHj0qIf86vHBsXB30IkZ","null","null","null","2017-11-12","",""
"","","Work Hard, Play Hard","Wiz Khalifa","O.N.I.F.C.","spotify:track:5qUZwxppCoVl7TdRs9O6lL","null","null","null","2017-11-12","",""
"","","I Get The Bag (feat. Migos)","Gucci Mane","I Get The Bag (feat. Migos)","spotify:track:1HTtUBEY3tuw2btgwwI2Ja","null","null","null","2017-11-27","",""
"","","Pop Style","Drake","Pop Style","spotify:track:23NWj2izXAJ4yL6Nah73wf","null","null","null","2017-11-27","",""
"","","No Limit","G-Eazy","No Limit","spotify:track:2Xqd0wUttjueBfdcltADOv","null","null","null","2017-11-29","",""
"","","Get Right Witcha","Migos","Culture","spotify:track:76Y0gxtTxN0FyDCYh5qYQj","null","null","null","2017-11-29","",""
"","","Gucci On My (feat. 21 Savage, YG & Migos)","Mike WiLL Made-It","Ransom 2","spotify:track:3IHZc2GclRu5nJpTqty7MY","null","null","null","2017-11-29","",""
"","","Cocoon","Migos","Cocoon","spotify:track:7uYbpT7Wfsu0w1eccEKDvM","null","null","null","2017-11-29","",""
"","","It's A Vibe","2 Chainz","Pretty Girls Like Trap Music","spotify:track:6H0AwSQ20mo62jGlPGB8S6","null","null","null","2017-11-29","",""
"","","Skateboard P (feat. Big Sean)","MadeinTYO","Skateboard P (feat. Big Sean)","spotify:track:07pJdL0L9XDGW0HBj0rIS2","null","null","null","2017-11-29","",""
"","","Dawsin's Breek (feat. A$AP Rocky) [Remix]","Ty Dolla $ign","Dawsin's Breek (feat. A$AP Rocky) [Remix]","spotify:track:4dF64aLXD44dyt1DJfc29x","null","null","null","2017-11-29","",""
"","","Digits","Young Thug","Slime Season 3","spotify:track:4cg1yakyRSIOjxKM2I7J1q","null","null","null","2017-11-29","",""
"","","Blue Cheese","2 Chainz","Pretty Girls Like Trap Music","spotify:track:67gmXPQZL1ISSh13OJJ1Pu","null","null","null","2017-11-29","",""
"","","Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)","Mike WiLL Made-It","Ransom 2","spotify:track:3A2OHirUAlQp2x73BJlEDA","null","null","null","2017-12-04","",""
