"name","lastModifiedDate","items__track__trackName","items__track__artistName","items__track__albumName","items__track__trackUri","items__episode","items__audiobook","items__localTrack","items__addedDate","description","numberOfFollowers"
"","","Love Galore (feat. Travis Scott)","SZA","Ctrl","spotify:track:0q75NwOoFiARAVp4EXU4Bs","null","null","null","2018-12-16","",""
"","","Hide (feat. Seezyn)","Juice WRLD","Spider-Man: Into the Spider-Verse","spotify:track:6rz0dTA0PdhXImFV5EjM0w","null","null","null","2018-12-19","",""
"","","Let Go","Beau Young Prince","Spider-Man: Into the Spider-Verse","spotify:track:5F2AuFzEiuAQD0JVNjVJQz","null","null","null","2018-12-19","",""
"","","Memories","Thutmose","Spider-Man: Into the Spider-Verse","spotify:track:2CWOMDYFK4Ef3867nEhnVM","null","null","null","2018-12-19","",""
"","","Scared of the Dark (feat. XXXTENTACION)","Lil Wayne","Spider-Man: Into the Spider-Verse","spotify:track:3vWzyGTu6Ovo1GdrcJqH6e","null","null","null","2019-01-11","",""
"","","Invincible","Aminé","Spider-Man: Into the Spider-Verse","spotify:track:6VS7wKwtvL2FvTupYSWZ9e","null","null","null","2019-01-31","",""
"","","Empty","Juice WRLD","Death Race For Love","spotify:track:41MCdlvXOl62B7Kv86Bb1v","null","null","null","2019-03-08","",""
"","","Corners Of My Mind","Emotional Oranges","Corners Of My Mind","spotify:track:2lIZR2zS9m5ox2TlYuwUzk","null","null","null","2019-03-09","",""
"","","Robbery","Juice WRLD","Death Race For Love","spotify:track:6Hj9jySrnFppAI0sEMCZpJ","null","null","null","2019-03-29","",""
"","","I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)","Lil Peep","I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy)","spotify:track:2v5JTeM6hSmi5wWy7jiwrI","null","null","null","2019-03-30","",""
"","","First Place","Marshmello","Roll The Dice","spotify:track:2KhNvxincDseAVjb3q9kXF","null","null","null","2019-05-03","",""
"","","Just Us (feat. SZA)","DJ Khaled","Father Of Asahd","spotify:track:0BnTBAGmr9FtYwkZrwKhwS","null","null","null","2019-05-19","",""
"","","Read My Mind (feat. Mainland)","Rynx","Read My Mind (feat. Mainland)","spotify:track:75Mp1U7vZ04ST1xpsx3MjM","null","null","null","2019-05-24","",""
"","","EARFQUAKE","Tyler, The Creator","IGOR","spotify:track:5hVghJ4KaYES3BFUATCYn0","null","null","null","2019-05-29","",""
"","","GRoCERIES","Chance the Rapper","GRoCERIES","spotify:track:0yFvWTLs3iIwDbc91noXGT","null","null","null","2019-06-19","",""
"","","Interlude (That's Love)","Chance the Rapper","Acid Rap","spotify:track:7nrraHMpSbyJJoN3unjjoJ","null","null","null","2019-06-29","",""
"","","All Day Long","Chance the Rapper","The Big Day","spotify:track:1g3ErLqysBJ5EIGdYYMWFZ","null","null","null","2019-08-02","",""
"","","Music from the ""Spider-Man: Far From Home"" Teaser Trailer","L'Orchestra Cinematique","Music from the ""Spider-Man: Far From Home"" Teaser Trailer","spotify:track:5gohbqDbAWj57gd4av2d5u","null","null","null","2019-08-19","",""
"","","TAG","Kevin LaSean","TAG","spotify:track:16IIixmrVi00ClgOLvpeKG","null","null","null","2019-08-27","",""
"","","Better","DSharp","Covered In D","spotify:track:5Iaqn4ppVLOctTOaayuXsg","null","null","null","2019-09-05","",""
"","","Hollywood's Bleeding","Post Malone","Hollywood's Bleeding","spotify:track:77Y7tccX9Hx5iClDr39uy9","null","null","null","2019-09-06","",""
"","","A Thousand Bad Times","Post Malone","Hollywood's Bleeding","spotify:track:3hFG4jR5stnIQJDI64KlJY","null","null","null","2019-09-06","",""
"","","Goodbyes (feat. Young Thug)","Post Malone","Hollywood's Bleeding","spotify:track:5E1jEFXElio2eOxjJ3WLnk","null","null","null","2019-09-06","",""
"","","Staring At The Sun (feat. SZA)","Post Malone","Hollywood's Bleeding","spotify:track:2leIuE4fdcJoNMSKu5Yr7a","null","null","null","2019-09-06","",""
"","","Circles","Post Malone","Hollywood's Bleeding","spotify:track:51MMC5DogGZAnHil5HQAXg","null","null","null","2019-09-09","",""
"","","Winter","Paul Halley","The Halley Quartet","spotify:track:3TNksAMXnhzgAaMx532Ex4","null","null","null","2019-10-09","",""
"","","Bandit (with YoungBoy Never Broke Again)","Juice WRLD","Bandit (with YoungBoy Never Broke Again)","spotify:track:6Gg1gjgKi2AK4e0qzsR7sd","null","null","null","2019-10-19","",""
"","","Hot Shower","Chance the Rapper","The Big Day","spotify:track:00ko9WaS4jOX1kEk3gvHjf","null","null","null","2019-10-31","",""
"","","Up All Night","Khalid","Up All Night","spotify:track:1mpD5Q8IM32I4bF6eCpU74","null","null","null","2019-11-20","",""
"","","ROXANNE","Arizona Zervas","ROXANNE","spotify:track:696DnlkuDOXcMAnKlTgXXK","null","null","null","2019-11-21","",""
"","","Lonely Nights","Kevin LaSean","Lonely Nights","spotify:track:7MsgnWNK3Oash32U2sLl3A","null","null","null","2019-12-03","",""
"","","Life Is Good (feat. Drake)","Future","Life Is Good (feat. Drake)","spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc","null","null","null","2020-01-25","",""
"","","Family Mart","Kevin LaSean","Family Mart","spotify:track:5xLrRJsz5s0iyxHPuj0wHh","null","null","null","2020-01-31","",""
"","","PTSD","G Herbo","PTSD","spotify:track:3jT2LKH0RSbQ8jIUNFzXm5","null","null","null","2020-02-29","",""
"","","Blinding Lights","The Weeknd","Blinding Lights","spotify:track:0sf12qNH5qcw8qpgymFOqD","null","null","null","2020-03-09","",""
"","","Cuando Nadie Ve","Morat","Balas Perdidas","spotify:track:71iAechwVKGu26pahzFL0k","null","null","null","2020-03-12","",""
"","","Hardest To Love","The Weeknd","After Hours","spotify:track:6kWxIqQDsKFYCJGbU4AjCX","null","null","null","2020-03-20","",""
"","","In Your Eyes","The Weeknd","After Hours","spotify:track:7szuecWAPwGoV1e5vGu8tl","null","null","null","2020-03-20","",""
"","","Heartless","The Weeknd","After Hours","spotify:track:6bnF93Rx87YqUBLSgjiMU8","null","null","null","2020-03-22","",""
"","","Pray For Real","Peter CottonTale","Pray For Real","spotify:track:4Fxj9uYJpQKasPlevk0CK0","null","null","null","2020-04-30","",""
"","","Racks","Kevin LaSean","Racks","spotify:track:7EHaPlI7VYf7NXYXN7gA5i","null","null","null","2020-04-30","",""
"","","In Your Eyes (with Doja Cat) - Remix","The Weeknd","In Your Eyes","spotify:track:0UnTaVkntyh3vqvLEvbpQx","null","null","null","2020-05-21","",""
"","","MOVIN' DIFFERENT (feat. McClenney)","Wale","The Imperfect Storm","spotify:track:4KyCV8JfbknCNM9MqiuKMv","null","null","null","2020-06-19","",""
"","","Righteous","Juice WRLD","Legends Never Die","spotify:track:615vw74T1NebV8pKoutm2J","null","null","null","2020-07-10","",""
"","","Futurama","re4se","Hawaii Time","spotify:track:27ADZacNcvRJ9TK0rMS611","null","null","null","2020-07-12","",""
"","","Wishing Well","Juice WRLD","Legends Never Die","spotify:track:6o3QUC5oAE4g6WxRIFcZtb","null","null","null","2020-07-13","",""
"","","Politics & Violence","Dominic Fike","Politics & Violence","spotify:track:4oS0jmMzKWHhOzp3BOTfJg","null","null","null","2020-07-13","",""
"","","Perfect","Logic","No Pressure","spotify:track:5jbDih9bLGmI8ycUKkN5XA","null","null","null","2020-07-24","",""
"","","POPSTAR (feat. Drake)","DJ Khaled","POPSTAR (feat. Drake)","spotify:track:6EDO9iiTtwNv6waLwa1UUq","null","null","null","2020-07-24","",""
"","","TELL ME WHY","The Kid LAROI","TELL ME WHY","spotify:track:27BBfeJZBFlZ60Sgx7iOgL","null","null","null","2020-07-24","",""
"","","Come & Go (with Marshmello)","Juice WRLD","Legends Never Die","spotify:track:7y7w4tl4MaRC2UMEj1mPtr","null","null","null","2020-07-24","",""
"","","Starboy","The Weeknd","Starboy","spotify:track:7MXVkk9YMctZqd1Srtv4MB","null","null","null","2020-08-11","",""
"","","Glorious (feat. Skylar Grey)","Macklemore","GEMINI","spotify:track:0CokSRCu5hZgPxcZBaEzVE","null","null","null","2020-08-11","",""
"","","Be Like That - feat. Swae Lee & Khalid","Kane Brown","Be Like That","spotify:track:5f1joOtoMeyppIcJGZQvqJ","null","null","null","2020-08-14","",""
"","","dear katara","L.Dre","dear katara","spotify:track:0VAgzneFHrIPkQrMwXtplS","null","null","null","2020-08-22","",""
"","","Gravity Falls","L.Dre","Gravity Falls","spotify:track:7HWaB2AEfyhAUEPkW9G4ni","null","null","null","2020-08-22","",""
"","","1-800-273-8255","Logic","Everybody","spotify:track:5tz69p7tJuGPeMGwNTxYuV","null","null","null","2020-08-28","",""
"","","Over Now (with The Weeknd)","Calvin Harris","Over Now (with The Weeknd)","spotify:track:58AGoOGbwsQMhBbH0eFLRR","null","null","null","2020-09-02","",""
"","","Save Your Tears","The Weeknd","After Hours","spotify:track:1EyceZltY7ovR0tNa5D8jR","null","null","null","2020-09-15","",""
"","","Smile (with The Weeknd)","Juice WRLD","Legends Never Die","spotify:track:6wQlQrTY5mVS8EGaFZVwVF","null","null","null","2020-09-17","",""
"","","Coldplay - Viva La Vida (Instrumental Version)","Ultimate Tribute Stars","Coldplay - Viva La Vida (Instrumental Version)","spotify:track:60IkxxYlpOKQNkXzCjP5Gg","null","null","null","2020-10-11","",""
"","","Die For You","The Weeknd","Starboy","spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz","null","null","null","2020-10-13","",""
"","","All That (feat. Channel Tres)","Emotional Oranges","All That (feat. Channel Tres)","spotify:track:1rDRBVSqKgs3K9HiX5OTrL","null","null","null","2020-10-30","",""
"","","Sidewalks","The Weeknd","Starboy","spotify:track:4h90qkbnW1Qq6pBhoPvwko","null","null","null","2020-11-06","",""
"","","Korra","L.Dre","Korra","spotify:track:15NNiiZM1EYZRaPeYaI46A","null","null","null","2020-11-09","",""
"","","the office","L.Dre","the office","spotify:track:3f6fi0rqW5VddQu5H42UYg","null","null","null","2020-11-09","",""
"","","New York's Only Spider-Man","John Paesano","Marvel’s Spider-Man: Miles Morales","spotify:track:3sPz0HlbbJsiTL1jrrrxGT","null","null","null","2020-11-10","",""
"","","I'm Ready","Jaden","Marvel’s Spider-Man: Miles Morales","spotify:track:4kTliHBy7w2SOMtm8qMmOW","null","null","null","2020-11-10","",""
"","","Where We Come From","Lecrae","Marvel’s Spider-Man: Miles Morales","spotify:track:5ItR5nfSiCjiJr9DFKDdym","null","null","null","2020-11-16","",""
"","","Won't Give Up","John Paesano","Marvel’s Spider-Man: Miles Morales","spotify:track:4axS1ZTNRVubhk7VVqfwXF","null","null","null","2020-11-18","",""
"","","Good Days","SZA","Good Days","spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","null","null","null","2021-01-14","",""
"","","I Feel It Coming","The Weeknd","Starboy","spotify:track:3dhjNA0jGA8vHBQ1VdD6vV","null","null","null","2021-02-08","",""
"","","House Of Balloons / Glass Table Girls","The Weeknd","Trilogy","spotify:track:50iiDJGpAPdr2VTrz999XA","null","null","null","2021-02-08","",""
"","","On The Road (feat. Meek Mill & Lil Baby)","Post Malone","Hollywood's Bleeding","spotify:track:0hGH0S74Eoyv6mXZcOKtdQ","null","null","null","2021-02-11","",""
"","","Life's A Mess II (with Clever & Post Malone)","Juice WRLD","Life’s A Mess II (with Clever & Post Malone)","spotify:track:4O3RwH1TFG1EjPezLIYehI","null","null","null","2021-03-05","",""
"","","Body & Soul (feat. Biig Piig)","Emotional Oranges","Body & Soul (feat. Biig Piig)","spotify:track:7IE6uE2NqL9SI5gOSeNi3r","null","null","null","2021-03-05","",""
"","","Leave The Door Open","Bruno Mars","Leave The Door Open","spotify:track:7MAibcTli4IisCtbHKrGMh","null","null","null","2021-03-15","",""
"","","OCD (with Dwn2earth)","Logic","OCD (with Dwn2earth)","spotify:track:5AebNkVaY2zcdNFCqPBIV7","null","null","null","2021-03-18","",""
"","","Spider-Man: Far From Home","Jared Moreno Luna","Spider-Man: Far From Home","spotify:track:6TNOvWXycCMcB0YroJi2sN","null","null","null","2021-04-14","",""
"","","HOLIDAY","Lil Nas X","HOLIDAY","spotify:track:6zFMeegAMYQo0mt8rXtrli","null","null","null","2021-04-14","",""
"","","Save Your Tears (with Ariana Grande) (Remix)","The Weeknd","Save Your Tears","spotify:track:37BZB0z9T8Xu7U3e65qxFy","null","null","null","2021-04-23","",""
"","","Chilen in Da Club","L.Dre","La Mesa","spotify:track:1slxg6w0TXemqSVfnEcjIN","null","null","null","2021-05-15","",""
"","","Paradise","Bazzi","Soul Searching","spotify:track:0Rx0DJI556Ix5gBny6EWmn","null","null","null","2021-05-22","",""
"","","Todo De Ti","Rauw Alejandro","Todo De Ti","spotify:track:4fSIb4hdOQ151TILNsSEaF","null","null","null","2021-06-19","",""
"","","Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5","Beautiful Mistakes (feat. Megan Thee Stallion)","spotify:track:6fRxMU4LWwyaSSowV441IU","null","null","null","2021-06-19","",""
"","","You Right","Doja Cat","Planet Her","spotify:track:0k4d5YPDr1r7FX77VdqWez","null","null","null","2021-06-29","",""
"","","Get Off My Block (feat. Captainsparklez)","Tryhardninja","In Real Life","spotify:track:4amq3IslrnB63CFlaY9bAr","null","null","null","2021-07-09","",""
"","","Tommy Lee (feat. Post Malone)","Tyla Yaweh","Tommy Lee (feat. Post Malone)","spotify:track:5QZKcQDp0tCcvMdyqEciBV","null","null","null","2021-07-15","",""
"","","bad vibes forever (feat. PnB Rock & Trippie Redd)","XXXTENTACION","Bad Vibes Forever","spotify:track:03eJ2DclFWXYU8GWgANdmZ","null","null","null","2021-07-15","",""
"","","Lost in the Fire (feat. The Weeknd)","Gesaffelstein","Hyperion","spotify:track:2vXKRlJBXyOcvZYTdNeckS","null","null","null","2021-07-18","",""
"","","Legends","Juice WRLD","Legends","spotify:track:1Knctxx9vGZxpZfF66BIEa","null","null","null","2021-07-22","",""
"","","Better Believe","Belly","Better Believe","spotify:track:3zs87EV3EZSh2UpiXxT52Y","null","null","null","2021-07-22","",""
"","","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X","INDUSTRY BABY (feat. Jack Harlow)","spotify:track:27NovPIUIRrOZoCHxABJwK","null","null","null","2021-07-23","",""
"","","Opportunity","Quvenzhané Wallis","Annie (Original Motion Picture Soundtrack)","spotify:track:4RlEfpp0p8TzRwseTUA4fp","null","null","null","2021-07-26","",""
"","","Angel","The Weeknd","Beauty Behind The Madness","spotify:track:0wzPHTgOtFIDhk2rD3Au4x","null","null","null","2021-07-29","",""
"","","Take My Breath - Single Version","The Weeknd","Take My Breath","spotify:track:6OGogr19zPTM4BALXuMQpF","null","null","null","2021-08-06","",""
"","","In The Dark (with Jhené Aiko)","Swae Lee","In The Dark (with Jhené Aiko)","spotify:track:4ZB2yAZyPHI6SHdFPPT9sa","null","null","null","2021-08-20","",""
"","","SUN GOES DOWN","Lil Nas X","SUN GOES DOWN","spotify:track:34eF4BoV8FPk0uhAAoqU7h","null","null","null","2021-08-23","",""
"","","Loverboy","A-Wall","Helios","spotify:track:1FWoak0OgTq1jrYfRKfXsj","null","null","null","2021-08-27","",""
"","","In The Bible (with Lil Durk & Giveon)","Drake","Certified Lover Boy","spotify:track:61S79KIVA4I9FXbnsylEHT","null","null","null","2021-09-03","",""
"","","Love All (with JAY-Z)","Drake","Certified Lover Boy","spotify:track:4VCbgIdr8ptegWeJpqLVHH","null","null","null","2021-09-03","",""
"","","Fire In The Sky","Anderson .Paak","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:track:3zpGIFghtnVlwMXWyKW474","null","null","null","2021-09-04","",""
"","","Lose Control","JJ Lin","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:track:1Mut1YA6ZxKZ7F6MKsMSQu","null","null","null","2021-09-04","",""
"","","Foolish","Rich Brian","Shang-Chi and The Legend of The Ten Rings: The Album","spotify:track:3nXWCSTtbJFwvnLuMTIYwF","null","null","null","2021-09-04","",""
"","","September","Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1","spotify:track:2grjqo0Frpf2okIBiifQKs","null","null","null","2021-09-17","",""
"","","Summertime Magic","Childish Gambino","Summer Pack","spotify:track:4j3GWI86JvSaF0BLdmgcfF","null","null","null","2021-09-17","",""
"","","Feels Like Summer","Childish Gambino","Summer Pack","spotify:track:7p4vHnYXkxlzvfePJVpcTr","null","null","null","2021-09-17","",""
"","","THATS WHAT I WANT","Lil Nas X","MONTERO","spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","null","null","null","2021-10-01","",""
"","","Moth To A Flame (with The Weeknd)","Swedish House Mafia","Moth To A Flame","spotify:track:2gpWyfu7eZ01zzncHpxOtA","null","null","null","2021-10-22","",""
"","","16","Baby Keem","The Melodic Blue","spotify:track:1Is8hGpkGMiePASAxBluxM","null","null","null","2021-10-29","",""
"","","Parked Cars (feat. KYLE & Kota the Friend)","Travis Thompson","BLVD BOY","spotify:track:2dERTLuoq2yOUtkOpmNqxi","null","null","null","2021-10-29","",""
"","","Secrets","The Weeknd","Starboy","spotify:track:00NAQYOP4AmWR549nnYJZu","null","null","null","2021-11-08","",""
"","","Smokin Out The Window","Bruno Mars","Smokin Out The Window","spotify:track:4iN16F8JtVxG2UTzp3avGl","null","null","null","2021-11-09","",""
"","","Skate","Bruno Mars","Smokin Out The Window","spotify:track:0E5HkAPMmakOpRnxKJYqat","null","null","null","2021-11-09","",""
"","","Put On A Smile","Bruno Mars","An Evening With Silk Sonic","spotify:track:4bbJw6usZSqkcmnqjSIOWx","null","null","null","2021-11-12","",""
"","","SNOWMAN","Arizona Zervas","SNOWMAN","spotify:track:1uU0Q4JrDzgqWK1QWXccwb","null","null","null","2021-12-26","",""
"","","You Wouldn't Understand","Juice WRLD","Fighting Demons","spotify:track:2W1Aq2c6PUSHBC0golgHLK","null","null","null","2021-12-26","",""
"","","Strawberry Skies","Kid Travis","Strawberry Skies","spotify:track:458EaCXcB9TRBoJEDVcdcr","null","null","null","2021-12-26","",""
"","","Sacrifice","The Weeknd","Dawn FM","spotify:track:1nH2PkJL1XoUq8oE6tBZoU","null","null","null","2022-01-07","",""
"","","Out of Time","The Weeknd","Dawn FM","spotify:track:2SLwbpExuoBDZBpjfefCtV","null","null","null","2022-01-07","",""
"","","Here We Go… Again (feat. Tyler, the Creator)","The Weeknd","Dawn FM","spotify:track:1NhjYYcYTRywc0di98xHxf","null","null","null","2022-01-07","",""
"","","Less Than Zero","The Weeknd","Dawn FM","spotify:track:2D4dV2KXDTszzJ3p3cFqhA","null","null","null","2022-01-07","",""
"","","Waiting On A Miracle","Stephanie Beatriz","Encanto","spotify:track:3oRW9ZGPRbLRMneQ5lwflt","null","null","null","2022-01-07","",""
"","","Toxic","BoyWithUke","Toxic","spotify:track:2gQPv5jvVPqU2a9HhMNO1v","null","null","null","2022-01-18","",""
"","","Blindside","Anthony Russo","Blindside","spotify:track:5rMyMQrE2TyqW5t56eec4w","null","null","null","2022-02-01","",""
"","","Smile (Living My Best Life) (feat. Snoop Dogg, Ball Greezy & Midnight Star)","Lil Duval","Smile (Living My Best Life) [feat. Snoop Dogg & Ball Greezy & Midnight Star]","spotify:track:17jeLyQcEUmKv3MXeEo79k","null","null","null","2022-02-01","",""
"","","Nail Tech","Jack Harlow","Nail Tech","spotify:track:62Yo3FDddWY8ydu6PW2wyz","null","null","null","2022-03-08","",""
"","","Bag (with Lucky Daye)","Col3trane","Bag (with Lucky Daye)","spotify:track:5c4w6QktLsSuO1gqH4YKE7","null","null","null","2022-03-08","",""
"","","Godzilla (feat. Juice WRLD)","Eminem","Music To Be Murdered By","spotify:track:7FIWs0pqAYbP91WWM0vlTQ","null","null","null","2022-03-08","",""
"","","Love's Train","Bruno Mars","Love's Train","spotify:track:60gTdTwaNtGAzIxKfeGVfJ","null","null","null","2022-03-08","",""
"","","Finesse - Remix; feat. Cardi B","Bruno Mars","Finesse (Remix) [feat. Cardi B]","spotify:track:3Vo4wInECJQuz9BIBMOu8i","null","null","null","2022-03-08","",""
"","","RIDE TO THE SIDE","O2worldwide","BACK ON TRACK","spotify:track:0sYS8WdBVEg2nqQNJhQuUl","null","null","null","2022-03-29","",""
"","","First Class","Jack Harlow","First Class","spotify:track:1rDQ4oMwGJI7B4tovsBOxc","null","null","null","2022-04-14","",""
"","","About Damn Time","Lizzo","About Damn Time","spotify:track:1PckUlxKqWQs3RlWXVBLw3","null","null","null","2022-04-20","",""
"","","Young Harleezy","Jack Harlow","Come Home The Kids Miss You","spotify:track:4CuZSJLlmUrEfcXUm6pQk9","null","null","null","2022-05-26","",""
"","","State Fair","Jack Harlow","Come Home The Kids Miss You","spotify:track:0PyJRNmJvJJ5OmffwQf5we","null","null","null","2022-05-26","",""
"","","Running Up That Hill (A Deal with God)","Kate Bush","Stranger Things: Soundtrack from the Netflix Series, Season 4","spotify:track:6VfKhnmbqCj14zcjZNjZTk","null","null","null","2022-06-14","",""
"","","Ms Marvel - Blinding Lights - Epic Version","L'Orchestra Cinematique","Ms Marvel - Blinding Lights","spotify:track:0ETO7nB1KJ16FkX4JEKPKy","null","null","null","2022-06-16","",""
"","","I Heard You’re Married (feat. Lil Wayne)","The Weeknd","Dawn FM","spotify:track:5XbA7TAqsD0fj0dGBrbb0D","null","null","null","2022-06-25","",""
"","","Nail Tech","Jack Harlow","Come Home The Kids Miss You","spotify:track:3ioJs8DQw527GmqJIp5gZG","null","null","null","2022-07-01","",""
"","","One Right Now (with The Weeknd)","Post Malone","Twelve Carat Toothache","spotify:track:1nltpRhEiXikwDlVn4UADk","null","null","null","2022-07-05","",""
"","","Hurt You","The Weeknd","My Dear Melancholy,","spotify:track:6QdnKD1zwEgyOWtkrdzlOF","null","null","null","2022-07-05","",""
"","","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","spotify:track:0hquQWY3xvYqN4qtiquniF","null","null","null","2022-07-13","",""
"","","GO (feat. Juice WRLD)","The Kid LAROI","F*CK LOVE","spotify:track:2rPHUAeUPbNgTmK18FPTiZ","null","null","null","2022-07-18","",""
"","","Flawless","Logic","Bobby Tarantino III","spotify:track:0OUZoXhXP1XbJnaez0jSJ4","null","null","null","2022-08-15","",""
"","","IMY2 (with Kid Cudi)","Drake","Certified Lover Boy","spotify:track:7F9cT6hIRhnFCYP6GKS0tf","null","null","null","2022-08-15","",""
"","","Rainbow Bap feat. ¿Téo? - Remix","Jaden","CTV3: Day Tripper's Edition","spotify:track:2hNIXzib2zAgnaC6ouytT2","null","null","null","2022-08-15","",""
"","","Lovely Day","Bill Withers","Menagerie","spotify:track:0bRXwKfigvpKZUurwqAlEh","null","null","null","2022-08-19","",""
"","","Ms. Jackson","Outkast","Stankonia","spotify:track:0I3q5fE6wg7LIfHGngUTnV","null","null","null","2022-09-22","",""
"","","Hey Ya!","Outkast","Speakerboxxx/The Love Below","spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","null","null","null","2022-09-22","",""
"","","CUFF IT","Beyoncé","RENAISSANCE","spotify:track:1xzi1Jcr7mEi9K2RfzLOqS","null","null","null","2022-10-05","",""
"","","golden hour","JVKE","this is what falling in love feels like (554Hz)","spotify:track:4yNk9iz9WVJikRFle3XEvn","null","null","null","2022-10-25","",""
"","","Karma Called","Downtown Kayoto","Karma Called","spotify:track:5ObIsSYF9t9G9uVnYfe9S3","null","null","null","2022-10-25","",""
"","","Bad Habit","Steve Lacy","Bad Habit","spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK","null","null","null","2022-11-09","",""
"","","No Woman No Cry","Tems","Black Panther: Wakanda Forever - Music From and Inspired By","spotify:track:6nllDX2n9aH8p1G1CxjLb8","null","null","null","2022-11-11","",""
"","","Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By","Rihanna","Lift Me Up","spotify:track:35ovElsgyAtQwYPYnZJECg","null","null","null","2022-11-11","",""
"","","Limoncello","OG DAYV","Black Panther: Wakanda Forever - Music From and Inspired By","spotify:track:3y69a6CepJM4Z4tVTNiyv7","null","null","null","2022-11-11","",""
"","","Con La Brisa","Foudeqush","Black Panther: Wakanda Forever - Music From and Inspired By","spotify:track:4M6pDt6pICsMiiwXGkufLe","null","null","null","2022-11-14","",""
"","","Kill Bill","SZA","SOS","spotify:track:3OHfY25tqY28d16oZczHc8","null","null","null","2022-12-09","",""
"","","Snooze","SZA","SOS","spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2","null","null","null","2022-12-09","",""
"","","Blind","SZA","SOS","spotify:track:2CSRrnOEELmhpq8iaAi9cd","null","null","null","2022-12-10","",""
"","","After Last Night (with Thundercat & Bootsy Collins)","Bruno Mars","An Evening With Silk Sonic","spotify:track:3jiKUMXqwEodB7gVv1RMZU","null","null","null","2022-12-12","",""
"","","Fly As Me","Bruno Mars","An Evening With Silk Sonic","spotify:track:3a6FcTyvSf0ED3VXeH3PJ5","null","null","null","2022-12-12","",""
"","","Die For You - Remix","The Weeknd","Die For You","spotify:track:7oDd86yk8itslrA9HRP2ki","null","null","null","2023-02-24","",""
"","","I Like You (A Happier Song) (with Doja Cat)","Post Malone","Twelve Carat Toothache","spotify:track:0O6u0VJ46W86TxN9wgyqDj","null","null","null","2023-02-25","",""
"","","Present","Khalid","Scenic Drive (The Tape)","spotify:track:0PdwDpafg7Nz5TrL6U2anU","null","null","null","2023-02-25","",""
"","","Special (feat. SZA)","Lizzo","Special (feat. SZA)","spotify:track:0rc1HCVoReqzzXF9jssqZk","null","null","null","2023-02-27","",""
"","","West Like (feat. Kalan.FrFr)","Destiny Rogers","West Like (feat. Kalan.FrFr)","spotify:track:72AK6S3YqO2UNdrhtoN8vu","null","null","null","2023-03-26","",""
"","","Weekend (feat. Miguel)","Mac Miller","GO:OD AM","spotify:track:6GnhWMhgJb7uyiiPEiEkDA","null","null","null","2023-04-26","",""
"","","Trance (with Travis Scott & Young Thug)","Metro Boomin","HEROES & VILLAINS","spotify:track:5wG3HvLhF6Y5KTGlK0IW3J","null","null","null","2023-04-26","",""
"","","Not Worthy (feat. Nonso Amadi)","Emotional Oranges","Not Worthy (feat. Nonso Amadi)","spotify:track:7EpHcQ8M4zvcs7pERkduuS","null","null","null","2023-05-13","",""
"","","Justified","Emotional Oranges","Justified","spotify:track:6uvQXH6nPHFC5wBBPz9PPR","null","null","null","2023-05-13","",""
"","","Sober","Childish Gambino","Kauai","spotify:track:6YuFv5d7iGeNnFMu6xphZl","null","null","null","2023-05-14","",""
"","","AMERICA HAS A PROBLEM (feat. Kendrick Lamar)","Beyoncé","AMERICA HAS A PROBLEM (feat. Kendrick Lamar)","spotify:track:6l8mgVN9Xf1hiDIFGA6CTE","null","null","null","2023-05-24","",""
"","","See You Again (feat. Kali Uchis)","Tyler, The Creator","Flower Boy","spotify:track:7KA4W4McWYRpgf0fWsJZWB","null","null","null","2023-05-24","",""
"","","The Hills","The Weeknd","Beauty Behind The Madness","spotify:track:7fBv7CLKzipRk6EC6TWHOB","null","null","null","2023-05-28","",""
"","","Double Fantasy (with Future)","The Weeknd","Double Fantasy","spotify:track:4VMRsbfZzd3SfQtaJ1Wpwi","null","null","null","2023-05-31","",""
"","","Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","Metro Boomin","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE","spotify:track:6Ec5LeRzkisa5KJtwLfOoW","null","null","null","2023-06-02","",""
"","","Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","Metro Boomin","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE","spotify:track:5rurggqwwudn9clMdcchxT","null","null","null","2023-06-02","",""
